developer,total_games,average_owner,median_owner,total_revenue,mean_revenue,median_revenue,std_dev_revenue,mean_approval,median_approval,std_dev_approval,rank_score
Hourences,1,350000.0,350000.0,5246500.0,5246500.0,5246500.0,0.0,0.8050770625566637,0.8050770625566637,0.0,0.789045399588143
Pathea Games,2,1100000.0,550000.0,21259000.0,10629500.0,10629500.0,11473514.63153292,0.7980233258426748,0.7980233258426748,0.1528796475037353,0.7886891064591867
Offworld Industries,1,750000.0,750000.0,24375000.0,24375000.0,24375000.0,0.0,0.796662943784479,0.796662943784479,0.0,0.7886341417199861
Keen Software House,2,3850000.0,1925000.0,58761500.0,29380750.0,29380750.0,35120933.161364034,0.7819240319771101,0.7819240319771101,0.11380226654699754,0.788348150584876
BetaDwarf,2,825000.0,412500.0,9366750.0,4683375.0,4683375.0,5033362.845181142,0.8025893935172286,0.8025893935172286,0.08297455109337151,0.7881654120440582
GhostShark,1,750000.0,750000.0,2992500.0,2992500.0,2992500.0,0.0,0.8051343642095782,0.8051343642095782,0.0,0.7879990446290783
Planetary Annihilation Inc,1,750000.0,750000.0,23242500.0,23242500.0,23242500.0,0.0,0.7962359217545939,0.7962359217545939,0.0,0.7875742158473195
Indomitus Games,1,75000.0,75000.0,1124250.0,1124250.0,1124250.0,0.0,0.8055555555555556,0.8055555555555556,0.0,0.7875697209664074
HakJak Productions,1,150000.0,150000.0,1708500.0,1708500.0,1708500.0,0.0,0.8049363057324841,0.8049363057324841,0.0,0.7871326120514034
Behaviour Digital Inc.,1,7500000.0,7500000.0,112425000.0,112425000.0,112425000.0,0.0,0.7577622693935575,0.7577622693935575,0.0,0.7865420671834612
2 Zombie Games,1,35000.0,35000.0,384650.0,384650.0,384650.0,0.0,0.8049645390070922,0.8049645390070922,0.0,0.7865116983193399
Gaijin Entertainment Corporation,1,350000.0,350000.0,2446500.0,2446500.0,2446500.0,0.0,0.8036556603773585,0.8036556603773585,0.0,0.785996327492976
Haemimont Games,7,8100000.0,750000.0,104519000.0,14931285.714285715,11985000.0,14425469.122519443,0.7801625399105954,0.7604247104247104,0.11307612134057787,0.78575666272609
Empyrean,1,750000.0,750000.0,11617500.0,11617500.0,11617500.0,0.0,0.7994305239179954,0.7994305239179954,0.0,0.7855752414261317
Hammer Labs,1,75000.0,75000.0,524250.0,524250.0,524250.0,0.0,0.8041044776119403,0.8041044776119403,0.0,0.7855727035019255
AQURIA,1,150000.0,150000.0,5998500.0,5998500.0,5998500.0,0.0,0.8017942248388001,0.8017942248388001,0.0,0.7855695377131202
Eleon Game Studios,1,750000.0,750000.0,11242500.0,11242500.0,11242500.0,0.0,0.7993207110854169,0.7993207110854169,0.0,0.7852612892398112
14° East,1,750000.0,750000.0,5992500.0,5992500.0,5992500.0,0.0,0.8013245033112583,0.8013245033112583,0.0,0.7850160778024252
Siege Games,1,75000.0,75000.0,824250.0,824250.0,824250.0,0.0,0.8032454361054767,0.8032454361054767,0.0,0.7847141439979244
MercurySteam - Climax Studios,1,350000.0,350000.0,6996499.999999999,6996499.999999999,6996499.999999999,0.0,0.8006276150627615,0.8006276150627615,0.0,0.7846953424886031
League of Geeks,1,750000.0,750000.0,11242500.0,11242500.0,11242500.0,0.0,0.7987588652482269,0.7987588652482269,0.0,0.784602827222755
Rune Forge,1,350000.0,350000.0,3146500.0,3146500.0,3146500.0,0.0,0.8013190436933223,0.8013190436933223,0.0,0.7836037119988418
艺龙游戏,1,75000.0,75000.0,1161750.0,1161750.0,1161750.0,0.0,0.8021555042340262,0.8021555042340262,0.0,0.7836035153121274
Frozenbyte,7,7150000.0,750000.0,85653500.0,12236214.285714285,2992500.0,17039183.51393131,0.7793393131505653,0.7663185378590078,0.14169030879635092,0.7833441607158363
Hostel Games,1,35000.0,35000.0,27650.0,27650.0,27650.0,0.0,0.8022813688212928,0.8022813688212928,0.0,0.7831907611659842
Weappy Studio,2,825000.0,412500.0,11541750.0,5770875.0,5770875.0,6677386.111439865,0.7969587532736179,0.7969587532736179,0.04537515195110447,0.7826409983022771
Dharker Studio,1,75000.0,75000.0,771749.9999999999,771749.9999999999,771749.9999999999,0.0,0.801358234295416,0.801358234295416,0.0,0.7824764792361923
Big Sandwich Games,1,350000.0,350000.0,2446500.0,2446500.0,2446500.0,0.0,0.8002378121284186,0.8002378121284186,0.0,0.7819907389435534
Ocelot Society,1,150000.0,150000.0,2248500.0,2248500.0,2248500.0,0.0,0.7998805256869773,0.7998805256869773,0.0,0.7814741977667009
Tasharen Entertainment Inc.,1,350000.0,350000.0,2446500.0,2446500.0,2446500.0,0.0,0.7996370235934664,0.7996370235934664,0.0,0.7812866375613533
Back To Basics Gaming,4,3750000.0,750000.0,2962500.0,740625.0,592500.0,296250.0,0.7946879707395664,0.7993212669683258,0.09912786149023654,0.781171494627138
"Tequila Works, S.L.",1,750000.0,750000.0,7492500.0,7492500.0,7492500.0,0.0,0.7962585335579395,0.7962585335579395,0.0,0.7798199761852506
Bitten Toast Games Inc.,1,75000.0,75000.0,299250.0,299250.0,299250.0,0.0,0.7991071428571429,0.7991071428571429,0.0,0.7796048632325161
"Ubisoft Montreal, Red Storm, Shanghai, Toronto, Kiev",1,1500000.0,1500000.0,38985000.0,38985000.0,38985000.0,0.0,0.7827880120978828,0.7827880120978828,0.0,0.7795908103729134
tinyBuild,1,750000.0,750000.0,8242500.0,8242500.0,8242500.0,0.0,0.795687885010267,0.795687885010267,0.0,0.7795217091461573
Coffee Powered Machine,1,350000.0,350000.0,3496500.0,3496500.0,3496500.0,0.0,0.797583081570997,0.797583081570997,0.0,0.779398211381825
2DArray,1,150000.0,150000.0,1048500.0,1048500.0,1048500.0,0.0,0.7985074626865671,0.7985074626865671,0.0,0.7792722017207836
WolfgangIs,1,350000.0,350000.0,1011500.0,1011500.0,1011500.0,0.0,0.7984189723320159,0.7984189723320159,0.0,0.7791502158172069
Targem Games,2,900000.0,450000.0,6291000.0,3145500.0,3145500.0,2965605.84029638,0.7956747538416149,0.7956747538416149,0.10652332140390271,0.7785422491973119
"Arcen Games, LLC",2,700000.0,350000.0,4893000.0,2446500.0,2446500.0,0.0,0.7961587224103623,0.7961587224103623,0.06764056335205439,0.7784188087202171
Digdog Studio,1,150000.0,150000.0,748500.0,748500.0,748500.0,0.0,0.7977941176470589,0.7977941176470589,0.0,0.7782879838148268
ARTDINK CORPORATION,1,35000.0,35000.0,1399650.0,1399650.0,1399650.0,0.0,0.7973568281938326,0.7973568281938326,0.0,0.7780971751724299
Dream Works,1,350000.0,350000.0,556500.0,556500.0,556500.0,0.0,0.7975161987041036,0.7975161987041036,0.0,0.7778674224281016
Kukouri,1,150000.0,150000.0,598500.0,598500.0,598500.0,0.0,0.7971175166297118,0.7971175166297118,0.0,0.7774209307937523
Pixellore,1,75000.0,75000.0,974250.0,974250.0,974250.0,0.0,0.7969483568075117,0.7969483568075117,0.0,0.7774083081182082
Bob,1,350000.0,350000.0,1396500.0,1396500.0,1396500.0,0.0,0.7965260545905707,0.7965260545905707,0.0,0.7771219838628015
EA - Maxis,2,2250000.0,1125000.0,22477500.0,11238750.0,11238750.0,5297997.558040207,0.7876252240668173,0.7876252240668173,0.032964847798345194,0.7771048830093163
Ninja Kiwi,2,700000.0,350000.0,4893000.0,2446500.0,2446500.0,0.0,0.7946185695436139,0.7946185695436139,0.17234680100704539,0.7766138079600688
Submersivo Game Studio,1,75000.0,75000.0,209250.0,209250.0,209250.0,0.0,0.7965811965811965,0.7965811965811965,0.0,0.7766000886057037
Cornfox & Bros.,1,150000.0,150000.0,1648500.0,1648500.0,1648500.0,0.0,0.7955439056356488,0.7955439056356488,0.0,0.7760954343662732
Raven Software,6,4685000.0,750000.0,88778150.0,14796358.333333334,10785000.0,13883090.526263116,0.7432072331587336,0.7586328272534646,0.20119672579354883,0.7758804239953487
Days of Wonder,2,500000.0,250000.0,3495000.0,1747500.0,1747500.0,988535.2800987934,0.7941963356832625,0.7941963356832625,0.0635219431823176,0.7754283325975508
Łukasz Jakowski,1,150000.0,150000.0,673500.0,673500.0,673500.0,0.0,0.795307917888563,0.795307917888563,0.0,0.7753372008277709
Room710Games,1,350000.0,350000.0,556500.0,556500.0,556500.0,0.0,0.7951719092904169,0.7951719092904169,0.0,0.7751200041262771
Heluo Studio,1,75000.0,75000.0,974250.0,974250.0,974250.0,0.0,0.7949790794979079,0.7949790794979079,0.0,0.7751003897826199
Ubisoft Annecy,3,3000000.0,750000.0,107970000.0,35990000.0,25492500.0,23570055.55254378,0.7427026669673706,0.7498318116290245,0.013179262958950411,0.775047033551427
Reflections,5,2310000.0,350000.0,75367900.0,15073580.0,2341500.0,27017496.82105561,0.7921246848899325,0.7631578947368421,0.10333561974503667,0.7745587637949779
Bossa Studios,4,2750000.0,550000.0,22297500.0,5574375.0,5208000.0,4174335.0443513757,0.7742619232073965,0.7848418543971566,0.0497622454519159,0.7737539565555744
Convoy Games,1,150000.0,150000.0,1498500.0,1498500.0,1498500.0,0.0,0.7931707317073171,0.7931707317073171,0.0,0.7732400622243577
Bennett Foddy,1,1500000.0,1500000.0,8685000.0,8685000.0,8685000.0,0.0,0.7900843121712186,0.7900843121712186,0.0,0.7731731359939771
Black Lab Games,1,35000.0,35000.0,1049650.0,1049650.0,1049650.0,0.0,0.7923627684964201,0.7923627684964201,0.0,0.7720714212426137
Ratloop Asia,1,350000.0,350000.0,1396500.0,1396500.0,1396500.0,0.0,0.7920611798980335,0.7920611798980335,0.0,0.7718893200227434
Big Robot Ltd,1,750000.0,750000.0,11242500.0,11242500.0,11242500.0,0.0,0.7878960890665144,0.7878960890665144,0.0,0.7718720654336955
InterWave Studios,1,350000.0,350000.0,2446500.0,2446500.0,2446500.0,0.0,0.7915879017013232,0.7915879017013232,0.0,0.771853371911225
GameConnect,1,350000.0,350000.0,2446500.0,2446500.0,2446500.0,0.0,0.7915879017013232,0.7915879017013232,0.0,0.771853371911225
Qooc Software,1,150000.0,150000.0,1048500.0,1048500.0,1048500.0,0.0,0.7919132149901381,0.7919132149901381,0.0,0.7715439934619572
ROCKFISH Games,1,350000.0,350000.0,8046499.999999999,8046499.999999999,8046499.999999999,0.0,0.7888500388500389,0.7888500388500389,0.0,0.771411185739898
EarthWork Games,1,350000.0,350000.0,3846500.0,3846500.0,3846500.0,0.0,0.7906178489702517,0.7906178489702517,0.0,0.7714081282119228
Jussi Kukkonen,1,1500000.0,1500000.0,10485000.0,10485000.0,10485000.0,0.0,0.7877268889826932,0.7877268889826932,0.0,0.7712995528161288
Artefacts Studios,3,650000.0,150000.0,4753500.0,1584500.0,1648500.0,165553.61669259903,0.7731908345246024,0.7897252090800478,0.11294247749076484,0.770810059919453
Expansive Worlds,1,750000.0,750000.0,14992499.999999998,14992499.999999998,14992499.999999998,0.0,0.7848581701957651,0.7848581701957651,0.0,0.7701642968136412
Elecorn,1,350000.0,350000.0,346500.0,346500.0,346500.0,0.0,0.7905910735826297,0.7905910735826297,0.0,0.7696476951755256
Blackbird Interactive,1,350000.0,350000.0,10496500.0,10496500.0,10496500.0,0.0,0.7863100373885533,0.7863100373885533,0.0,0.7696447376472468
Brian Cronin,1,150000.0,150000.0,598500.0,598500.0,598500.0,0.0,0.7903030303030303,0.7903030303030303,0.0,0.769434611211302
Fatshark,4,5900000.0,1125000.0,125391000.0,31347750.0,20238750.0,37550753.823991336,0.7093661688805142,0.7376689293762226,0.09971386489343229,0.7693988360284951
Matt Kap,1,75000.0,75000.0,359250.0,359250.0,359250.0,0.0,0.7898338220918866,0.7898338220918866,0.0,0.7687665238360722
Ubisoft Kiev,6,3850000.0,550000.0,149561500.0,24926916.666666668,12719500.0,27508118.50057482,0.7358641394767281,0.7266779078574132,0.07085919517601495,0.7684583706312449
Redbeet Interactive,1,750000.0,750000.0,11242500.0,11242500.0,11242500.0,0.0,0.7846685644570964,0.7846685644570964,0.0,0.7680895289730804
Eugen Systems,5,2750000.0,750000.0,51822500.0,10364500.0,11242500.0,5903321.776762639,0.7722887656629973,0.7672343876723439,0.11393240118884128,0.7677044727973362
Antimatter Games,1,750000.0,750000.0,14242499.999999998,14242499.999999998,14242499.999999998,0.0,0.7826462826462827,0.7826462826462827,0.0,0.7672015370553698
Creative Storm Entertainment,1,75000.0,75000.0,524250.0,524250.0,524250.0,0.0,0.7884267631103075,0.7884267631103075,0.0,0.7671990165752649
Sumo Digital,2,425000.0,212500.0,2945750.0,1472875.0,1472875.0,386964.18600433815,0.7872663647169733,0.7872663647169733,0.01002461605701098,0.767035331532558
hyperboreanGames,2,700000.0,350000.0,553000.0,276500.0,276500.0,0.0,0.7881004322510499,0.7881004322510499,0.05085090305169949,0.7668307721198633
Can Explode,1,150000.0,150000.0,1048500.0,1048500.0,1048500.0,0.0,0.7876543209876543,0.7876543209876543,0.0,0.7665527311802439
Fermenter Games,1,75000.0,75000.0,119250.0,119250.0,119250.0,0.0,0.7878787878787878,0.7878787878787878,0.0,0.7663567342148394
IndeePop,1,150000.0,150000.0,298500.0,298500.0,298500.0,0.0,0.7876254180602007,0.7876254180602007,0.0,0.7661483466243462
PigelPix,1,35000.0,35000.0,27650.0,27650.0,27650.0,0.0,0.7876984126984127,0.7876984126984127,0.0,0.7661000895480566
Unicube,1,350000.0,350000.0,3496500.0,3496500.0,3496500.0,0.0,0.7856394129979035,0.7856394129979035,0.0,0.7654006846954601
Team 17 Digital Ltd,1,350000.0,350000.0,3496500.0,3496500.0,3496500.0,0.0,0.7856394129979035,0.7856394129979035,0.0,0.7654006846954601
Code Headquarters LLC,1,350000.0,350000.0,1396500.0,1396500.0,1396500.0,0.0,0.7863714330266646,0.7863714330266646,0.0,0.7652211524339286
Madruga Works,2,700000.0,350000.0,12243000.0,6121500.0,6121500.0,989949.4936611659,0.7815702263947875,0.7815702263947875,0.02059136846203995,0.7649526564826036
Q-Games Ltd.,2,700000.0,350000.0,4893000.0,2446500.0,2446500.0,0.0,0.7845204408967803,0.7845204408967803,0.02108096485176863,0.7647791840879005
Spacelight Studio,1,75000.0,75000.0,119250.0,119250.0,119250.0,0.0,0.7865072587532024,0.7865072587532024,0.0,0.7647493540854411
"MidBoss, LLC.",1,350000.0,350000.0,5246500.0,5246500.0,5246500.0,0.0,0.7841726618705036,0.7841726618705036,0.0,0.7645462346392614
Pieces Interactive,1,1500000.0,1500000.0,16485000.0,16485000.0,16485000.0,0.0,0.779056754596323,0.779056754596323,0.0,0.7641025754373154
Digital Sun,1,150000.0,150000.0,2323500.0,2323500.0,2323500.0,0.0,0.7846432264736298,0.7846432264736298,0.0,0.7636537120002833
Acid Nerve,1,350000.0,350000.0,3846500.0,3846500.0,3846500.0,0.0,0.7837778267577694,0.7837778267577694,0.0,0.7633918815395865
Lindsay Jorgensen,1,150000.0,150000.0,748500.0,748500.0,748500.0,0.0,0.785063752276867,0.785063752276867,0.0,0.7633684783123157
Loren Bednar,1,150000.0,150000.0,748500.0,748500.0,748500.0,0.0,0.785063752276867,0.785063752276867,0.0,0.7633684783123157
Dr. Kimberly Voll,1,150000.0,150000.0,748500.0,748500.0,748500.0,0.0,0.785063752276867,0.785063752276867,0.0,0.7633684783123157
Flamebait Games,1,150000.0,150000.0,1048500.0,1048500.0,1048500.0,0.0,0.7845102505694761,0.7845102505694761,0.0,0.762867999867337
Clapfoot,2,1100000.0,550000.0,13489000.0,6744500.0,6744500.0,2118491.916434896,0.778970976071641,0.778970976071641,0.025694148916732357,0.7625219766363933
Jim Guthrie,1,750000.0,750000.0,3742500.0,3742500.0,3742500.0,0.0,0.7829560585885486,0.7829560585885486,0.0,0.7623774228214594
Superbrothers,1,750000.0,750000.0,3742500.0,3742500.0,3742500.0,0.0,0.7829560585885486,0.7829560585885486,0.0,0.7623774228214594
Halfbus,1,75000.0,75000.0,524250.0,524250.0,524250.0,0.0,0.7838044308632544,0.7838044308632544,0.0,0.7617818184518065
Robotronic Games,1,350000.0,350000.0,3846500.0,3846500.0,3846500.0,0.0,0.7823511069535392,0.7823511069535392,0.0,0.7617198200275425
Lucky Pause,1,35000.0,35000.0,384650.0,384650.0,384650.0,0.0,0.7833001988071571,0.7833001988071571,0.0,0.7611219130757816
Tlön Studios,1,150000.0,150000.0,418500.0,418500.0,418500.0,0.0,0.7832469775474957,0.7832469775474957,0.0,0.7610762621929695
SHIFT,1,350000.0,350000.0,13996500.0,13996500.0,13996500.0,0.0,0.7773083886541944,0.7773083886541944,0.0,0.7608241999534326
上海烛龙信息科技有限公司,3,575000.0,150000.0,7614250.0,2538083.3333333335,3146500.0,1434870.0362169857,0.7840326661828323,0.7799174690508941,0.040988043203301405,0.7607290145592099
Konami Digital Entertainment,2,1650000.0,825000.0,42733500.0,21366750.0,21366750.0,22794647.751720138,0.7643742946720778,0.7643742946720778,0.17252561659666477,0.7598624478446641
Warhorse Studios,1,1500000.0,1500000.0,44985000.0,44985000.0,44985000.0,0.0,0.7633673184002441,0.7633673184002441,0.0,0.7597945851221494
Ronimo Games,1,150000.0,150000.0,1048500.0,1048500.0,1048500.0,0.0,0.7814207650273224,0.7814207650273224,0.0,0.7592472399593756
Ubisoft Shanghai,5,6250000.0,750000.0,183587500.0,36717500.0,37492500.0,31190879.033380896,0.7488972771780333,0.7035240040858018,0.10304853115799187,0.7581322355049769
Digital Happiness,2,500000.0,250000.0,4595000.0,2297500.0,2297500.0,2190616.8081159242,0.7788497497745853,0.7788497497745853,0.03211208131928143,0.7579861325766686
Noble Muffins,1,150000.0,150000.0,2323500.0,2323500.0,2323500.0,0.0,0.7783375314861462,0.7783375314861462,0.0,0.7562636765749685
Lion's Shade,2,300000.0,150000.0,3747000.0,1873500.0,1873500.0,530330.0858899107,0.7776843184436466,0.7776843184436466,0.09705052591776069,0.7562013663345653
Cats Who Play,2,300000.0,150000.0,1887000.0,943500.0,943500.0,997020.561473032,0.7783655875082895,0.7783655875082895,0.11908740539245316,0.7560809195221452
Uber Entertainment,1,350000.0,350000.0,1396500.0,1396500.0,1396500.0,0.0,0.7783783783783784,0.7783783783783784,0.0,0.7558535954676371
Radial Games Corp,2,500000.0,250000.0,3195000.0,1597500.0,1597500.0,1200667.3144547576,0.7775411871253981,0.7775411871253981,0.010638513661042497,0.755760925451089
Power of 2,1,350000.0,350000.0,2796500.0,2796500.0,2796500.0,0.0,0.7776381909547738,0.7776381909547738,0.0,0.7556777451926288
Joshua Chen,1,150000.0,150000.0,433500.0,433500.0,433500.0,0.0,0.7784431137724551,0.7784431137724551,0.0,0.755453726230459
Total Mayhem Games,1,150000.0,150000.0,1078500.0,1078500.0,1078500.0,0.0,0.7781629116117851,0.7781629116117851,0.0,0.7554439797448343
Invent4 Entertainment,1,350000.0,350000.0,276500.0,276500.0,276500.0,0.0,0.7782983786999851,0.7782983786999851,0.0,0.7552065418228361
Hovgaard Games,1,350000.0,350000.0,2446500.0,2446500.0,2446500.0,0.0,0.7766907698851553,0.7766907698851553,0.0,0.7543944982937116
Stately Snail,1,75000.0,75000.0,299250.0,299250.0,299250.0,0.0,0.7775665399239544,0.7775665399239544,0.0,0.7543600933737019
Sports Interactive,3,2000000.0,350000.0,72530000.0,24176666.666666668,13296500.0,28944854.950117357,0.7427987657690847,0.7469120241996471,0.10001899180170311,0.7541172537230041
Bare Mettle Entertainment,1,150000.0,150000.0,1648500.0,1648500.0,1648500.0,0.0,0.7767313019390581,0.7767313019390581,0.0,0.7540477761721852
Future Games,1,150000.0,150000.0,1048500.0,1048500.0,1048500.0,0.0,0.7761194029850746,0.7761194029850746,0.0,0.7530342446634735
Unknown Identity,1,150000.0,150000.0,1048500.0,1048500.0,1048500.0,0.0,0.7761194029850746,0.7761194029850746,0.0,0.7530342446634735
D.K Studio,1,150000.0,150000.0,418500.0,418500.0,418500.0,0.0,0.7763334827431645,0.7763334827431645,0.0,0.7529739084289278
橘子班,3,260000.0,75000.0,1274900.0,424966.6666666667,126750.0,566696.0965397003,0.7683006386780312,0.7759511507750118,0.1768252590477271,0.7529489045006638
Black Rock Studio,1,75000.0,75000.0,1161750.0,1161750.0,1161750.0,0.0,0.775974025974026,0.775974025974026,0.0,0.7529198155434962
Threaks,1,350000.0,350000.0,2446500.0,2446500.0,2446500.0,0.0,0.7752380952380953,0.7752380952380953,0.0,0.7526920186900298
Zen Studios,2,300000.0,150000.0,2097000.0,1048500.0,1048500.0,0.0,0.7745851162010235,0.7745851162010235,0.17082570266127967,0.7517540936961867
Lazy Bear Games,2,1100000.0,550000.0,10664000.0,5332000.0,5332000.0,126572.113832392,0.7707109731739519,0.7707109731739519,0.01931243237086828,0.7514459734253771
1C: Maddox Games,2,425000.0,212500.0,4503250.0,2251625.0,2251625.0,1117051.9375794486,0.7724429771590813,0.7724429771590813,0.14407678970901375,0.7504323121068337
Aterdux Entertainment,1,150000.0,150000.0,2248500.0,2248500.0,2248500.0,0.0,0.7726926010678871,0.7726926010678871,0.0,0.7496109810277568
MR-Software GbR,1,150000.0,150000.0,4066500.0,4066500.0,4066500.0,0.0,0.771875,0.771875,0.0,0.7495509032622578
